,lat,lng,total_square,osm_amenity_points_in_0.001,osm_amenity_points_in_0.005,osm_amenity_points_in_0.0075,osm_amenity_points_in_0.01,osm_building_points_in_0.001,osm_building_points_in_0.005,osm_building_points_in_0.0075,osm_building_points_in_0.01,osm_catering_points_in_0.001,osm_catering_points_in_0.005,osm_catering_points_in_0.0075,osm_catering_points_in_0.01,osm_city_closest_dist,osm_city_nearest_population,osm_crossing_closest_dist,osm_crossing_points_in_0.001,osm_crossing_points_in_0.005,osm_crossing_points_in_0.0075,osm_crossing_points_in_0.01,osm_culture_points_in_0.001,osm_culture_points_in_0.005,osm_culture_points_in_0.0075,osm_culture_points_in_0.01,osm_finance_points_in_0.001,osm_finance_points_in_0.005,osm_finance_points_in_0.0075,osm_finance_points_in_0.01,osm_healthcare_points_in_0.005,osm_healthcare_points_in_0.0075,osm_healthcare_points_in_0.01,osm_historic_points_in_0.005,osm_historic_points_in_0.0075,osm_historic_points_in_0.01,osm_hotels_points_in_0.005,osm_hotels_points_in_0.0075,osm_hotels_points_in_0.01,osm_leisure_points_in_0.005,osm_leisure_points_in_0.0075,osm_leisure_points_in_0.01,osm_offices_points_in_0.001,osm_offices_points_in_0.005,osm_offices_points_in_0.0075,osm_offices_points_in_0.01,osm_shops_points_in_0.001,osm_shops_points_in_0.005,osm_shops_points_in_0.0075,osm_shops_points_in_0.01,osm_subway_closest_dist,osm_train_stop_closest_dist,osm_train_stop_points_in_0.005,osm_train_stop_points_in_0.0075,osm_train_stop_points_in_0.01,osm_transport_stop_closest_dist,osm_transport_stop_points_in_0.005,osm_transport_stop_points_in_0.0075,osm_transport_stop_points_in_0.01,reform_count_of_houses_1000,reform_count_of_houses_500,reform_house_population_1000,reform_house_population_500,reform_mean_floor_count_1000,reform_mean_floor_count_500,reform_mean_year_building_1000,reform_mean_year_building_500,latlng,region,realty_type,floor,loc,city,street,ts_eq_10,ts_eq_1000,y_pred,y_true,metric
275856,61.763197172581606,34.400403271389344,127.72919393073136,2,7,10,10,0,0,0,0,0,1,1,1,3.3275193205265583,280170.0,0.4760163924228967,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,2,2,2,295.2448234972433,91.76711110262156,0,0,0,0.4560369566972788,1,1,1,38,17,289.0,195.0,3.2222222222222223,4.153846153846153,1979.157894736842,1989.9411764705883,2124.6788900671413,карелия,100,ground,36.0,петрозаводск,s3821,False,False,28000.0,28435.15948256641,0.0
277520,45.049564,38.98078734338693,578.8317423123594,1,92,182,256,0,13,22,43,1,24,49,74,1.5938535623326886,1405000.0,0.0698623367002458,1,32,59,104,0,5,6,11,0,8,13,16,3,6,11,3,11,15,1,4,5,0,1,1,0,6,15,21,0,52,97,126,335.2093270858109,3.5806981044717525,0,0,0,0.1546817118206677,6,12,29,184,86,2638.0,1339.0,4.815642458100559,4.6941176470588255,1962.0782122905027,1964.235294117647,1756.0674741962994,краснодарский край,100,other,34.0,краснодар,s11307,False,False,69100.0,72005.38075796893,0.0
276961,54.677937,20.501168911946767,664.6426319287522,1,18,48,67,0,0,0,0,0,2,4,6,3.6681698189392327,453461.0,0.1399675712963757,0,11,21,27,0,0,0,0,0,1,2,4,1,3,4,0,0,0,0,0,0,0,2,4,0,0,1,3,1,14,35,48,819.5744745964148,1.6716405987456422,0,0,0,0.1123770131750085,7,15,20,160,68,2822.0,1173.0,6.653333333333332,5.590163934426229,1980.5866666666664,1967.852459016393,1120.9616221937838,калининградская область,10,unknown,25.0,калининград,s7323,False,False,45700.0,56869.65924877933,0.1052923769931434
279506,53.76639599999999,87.13704146675664,283.37183621541345,0,12,45,96,0,0,0,0,0,1,5,12,0.9850649690013674,552105.0,0.3608281411748292,0,8,29,48,0,0,3,8,0,1,1,3,1,2,3,3,6,8,0,2,4,4,8,12,0,1,2,2,0,1,15,42,303.99627997886364,3.717257169884148,0,0,0,0.2559193600375215,4,6,14,155,50,3667.0,1193.0,9.859060402684564,10.89795918367347,1986.3,1993.408163265306,4685.044677770058,кемеровская область,10,unknown,85.0,новокузнецк,s10264,False,False,57300.0,62649.13350988253,0.0
275517,52.50813323910509,103.84913005157908,287.34704324280165,2,47,113,159,0,0,0,0,0,3,17,25,3.6454973859046538,226374.0,0.2788824594427289,0,21,42,67,0,0,0,0,0,1,6,6,3,7,8,0,0,0,0,0,1,4,5,6,0,3,4,6,0,32,75,101,64.25290480482211,6.6880580802789495,0,0,0,0.2299917174377173,8,15,25,121,33,4926.0,1405.0,6.0,5.96969696969697,1980.809917355372,1978.2121212121208,5452.923957513467,иркутская область,110,unknown,105.0,ангарск,s8637,False,False,36900.0,33161.99078460054,0.0
277758,52.284122,104.31452880713408,229.6718241668691,0,21,38,78,0,0,0,0,0,1,5,13,2.23949636064216,623562.0,0.1843953877852038,0,8,13,26,0,0,0,2,0,0,1,2,0,0,0,2,3,4,0,1,3,5,6,9,0,2,3,4,0,13,21,44,58.943351153028686,3.5236247705609007,0,0,0,0.1856838970528743,5,11,30,242,78,3031.0,1134.0,5.47085201793722,5.594202898550725,1973.9545454545453,1978.342465753425,5453.993550524713,иркутская область,10,unknown,105.0,иркутск,s11897,False,False,38800.0,44324.1134907505,0.0
276811,61.75626800000001,34.445488056974966,104.56500572769184,0,7,18,26,0,0,0,0,0,0,0,0,4.671260363062894,280170.0,0.1269871304303051,0,2,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,6,13,20,296.4809472949796,91.70905659238409,0,0,0,0.4943952322020741,2,6,8,116,44,1829.0,904.0,5.557692307692308,5.069767441860465,1983.3063063063064,1977.9534883720928,2127.224791837346,карелия,110,unknown,36.0,петрозаводск,s19528,False,False,40500.0,35489.88472935377,0.0
276437,57.9928135,56.245460139215886,110.15572530489996,0,13,51,95,0,1,1,1,0,2,10,18,2.478911049269344,1055397.0,0.2322347898471069,0,20,47,76,0,0,0,2,0,0,1,5,0,6,11,0,0,1,0,2,2,0,0,2,0,0,1,2,0,11,32,52,271.4318621704884,3.103585934185132,0,0,0,0.3470741992647738,0,10,13,163,39,2799.0,852.0,6.198717948717951,8.236842105263158,1967.136645962733,1977.923076923077,3261.8324800752307,пермский край,100,other,55.0,пермь,s7510,False,False,49100.0,51599.67840316298,0.0
275508,59.96344707041333,30.310613405335985,222.37748883192347,28,299,482,708,0,1,4,4,8,71,120,182,3.1518288464893187,5381736.0,0.1090053306319978,0,52,107,186,1,30,35,39,0,17,25,33,17,24,31,18,30,39,5,13,17,4,11,17,3,15,24,35,19,164,271,406,0.2505184966383435,2.86389493239992,0,0,0,0.0340257461667637,30,45,71,200,43,2807.0,668.0,5.384146341463414,5.580645161290324,1920.560975609756,1929.419354838709,1817.5288626026252,санкт-петербург,110,manylevels,35.0,санкт-петербург,s9530,False,False,283900.0,283868.6610393,0.0
277868,55.1930917,61.320293710021296,30.030786011108862,4,69,109,143,0,0,0,0,0,2,7,11,6.557462680548582,1196680.0,0.125860346452287,0,19,30,39,0,0,2,2,0,4,4,4,2,5,10,0,0,0,0,0,0,0,1,1,0,4,7,10,4,58,87,110,179.48199453489948,3.357273386693533,0,0,0,0.1557597666083024,8,12,19,120,30,3689.0,1010.0,7.313043478260869,7.533333333333332,1982.9478260869564,1983.3,3384.456593808138,челябинская область,10,other,65.0,челябинск,s24380,False,False,53200.0,53278.658753991134,0.0
277376,56.03906,92.920541684746,84.98914086650781,3,29,74,107,0,0,0,0,0,7,23,30,4.320284131196333,1095286.0,0.060227418433175,1,17,31,80,0,0,0,0,1,3,12,17,2,5,5,0,0,1,1,2,4,0,3,4,1,3,8,11,1,16,27,42,0.8119619672994403,5.01707565032212,0,0,0,0.0409425467774865,6,9,20,93,26,3445.0,1152.0,11.032258064516132,12.807692307692308,1992.268817204301,1998.2307692307693,5207.179810703982,красноярский край,100,unknown,95.0,красноярск,s5072,False,False,70200.0,59890.004159411925,0.021803196653591525
277390,54.509052,36.26139007428839,32.64543255691592,13,195,401,597,0,0,0,0,3,35,68,98,0.1544439116042374,342936.0,0.0174152108841371,3,58,115,162,1,10,19,27,0,9,19,26,5,10,18,21,54,70,1,1,1,2,3,8,1,18,33,45,9,120,262,394,142.6812292779001,9.069739180686057,0,0,0,0.0764845379627459,12,31,45,375,171,3053.0,986.0,3.1294765840220387,2.5121951219512195,1935.8093922651929,1926.9024390243903,1976.5739971516698,калужская область,10,unknown,35.0,калуга,s12711,False,False,58600.0,55597.36409789103,0.0
275849,47.22864022385773,39.70426178490082,52.86124142552881,5,91,171,350,0,0,2,4,2,12,39,80,0.7668688752605427,1114806.0,0.133842173215685,0,63,129,227,0,13,22,32,0,13,19,41,3,8,19,18,29,38,0,1,5,4,7,10,0,9,13,24,1,41,65,153,428.57035588514674,1.4605160471470156,0,0,0,0.0860894126451043,15,24,44,486,119,4042.0,1275.0,4.289183222958058,4.544642857142857,1935.1225382932168,1939.0267857142856,1875.1782951929442,ростовская область,100,other,34.0,ростов-на-дону,s6624,False,False,60600.0,62124.91253400692,0.0
276723,54.506115,36.292888420324246,130.2241456948059,1,24,46,63,0,0,0,0,0,0,0,3,1.9954728797330896,342936.0,0.0967079515054178,0,6,11,50,0,0,1,2,0,0,0,0,1,3,4,3,7,8,0,0,0,2,3,5,0,1,4,7,1,18,31,39,142.01254803801373,11.100357035846368,0,0,0,0.2125035656482008,5,13,21,157,67,2348.0,751.0,4.329032258064516,3.8939393939393936,1971.670967741936,1967.4925373134329,1978.1843499203617,калужская область,10,unknown,35.0,калуга,s4086,False,False,41500.0,40537.79713304395,0.0
279525,55.8209157,49.154409365124366,92.85588222672598,4,35,92,127,0,0,0,0,1,9,17,18,4.628629179679772,1251969.0,0.3520760519016876,0,1,13,24,0,0,0,1,0,1,4,7,2,7,10,0,0,0,0,0,0,1,2,7,0,4,6,8,2,23,61,81,4.284377132118856,4.50278956514896,0,0,0,0.1833722734851589,1,13,16,48,12,2867.0,1301.0,11.255319148936168,10.5,1996.744680851064,2006.416666666667,2743.844141453898,татарстан,10,other,45.0,казань,s28462,False,False,65600.0,72004.05445155117,0.0
277068,55.35099399999999,86.07243681743832,134.24993905170248,0,15,52,139,0,0,0,0,0,6,14,39,1.219108061831023,558662.0,0.1748939260548519,0,10,18,40,0,0,0,1,0,1,2,6,1,2,2,1,4,4,0,2,3,0,1,3,0,1,2,10,0,5,27,75,199.3896727182574,2.4549002037254075,0,0,0,0.1637114972378333,3,23,50,198,61,2398.0,866.0,3.732323232323232,4.409836065573772,1956.540404040404,1958.950819672131,4764.194933847407,кемеровская область,100,unknown,85.0,кемерово,s6935,False,False,54900.0,54726.281828482,0.0
276247,52.950462,36.02837731997931,46.505957350078106,0,7,10,13,0,0,0,0,0,0,1,1,3.5658886288928247,319550.0,0.3773294432063947,0,4,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6,8,9,305.055320799623,46.3693753845845,0,0,0,0.0793335479260885,6,8,10,91,36,1511.0,554.0,5.436781609195402,4.27777777777778,1979.9,1976.2777777777767,1907.7192242032265,орловская область,10,first,35.0,орел,s2736,False,False,56300.0,57498.00998334914,0.0
278093,61.800385,50.7544169731048,172.86523916480064,6,45,69,85,0,0,0,1,2,6,7,9,15.314565241162052,243536.0,0.0680460888093277,1,17,19,23,0,1,1,1,0,2,2,2,0,1,2,5,6,7,0,0,0,6,6,7,0,2,3,4,4,26,46,58,668.03993463392,69.37019087709625,0,0,0,0.0946529495792903,5,11,14,70,27,1517.0,629.0,5.264705882352942,5.6923076923076925,1971.25,1972.423076923077,3136.6425093884113,коми,100,first,56.0,сыктывкар,s24083,False,False,25800.0,19570.15775030876,1.2593893672795904
278328,59.936184,30.35576302989286,87.05934301170548,21,291,715,1325,0,2,6,15,10,103,284,498,2.082024002137025,5381736.0,0.0313165171577332,1,26,91,185,0,19,37,63,0,10,24,40,11,31,60,6,19,34,37,85,146,8,27,39,0,27,90,174,9,151,380,742,0.6658966737889621,1.10798270072048,0,0,0,0.1602921639812469,6,45,75,401,83,7498.0,1751.0,4.772845953002611,4.810126582278482,1877.5691906005225,1873.0,1819.4085984200558,санкт-петербург,10,first,35.0,санкт-петербург,s7705,False,False,462700.0,469070.8496905301,0.0
275831,57.63271630862198,39.86857103749625,845.6929190989224,4,71,141,205,0,0,0,0,0,15,36,53,1.4782178040935114,603961.0,0.0262739939615483,9,33,59,85,0,2,4,6,0,5,12,16,2,5,8,2,5,5,0,1,3,3,3,3,2,9,14,23,3,49,83,116,245.18064728828784,1.378932053230481,0,0,0,0.1183651219553386,6,13,22,222,40,2723.0,469.0,4.402234636871508,4.838709677419357,1957.0983606557377,1961.78125,2297.7340442341642,ярославская область,100,first,35.0,ярославль,s17172,False,False,44300.0,44648.594244151696,0.0
279237,59.93169399999999,30.3668248233665,2673.862138850065,18,335,682,1081,1,7,11,14,5,125,253,395,2.738211131551751,5381736.0,0.163084723824119,0,35,99,190,0,8,17,31,1,9,20,30,12,28,41,5,11,15,39,83,134,10,18,34,4,32,79,127,10,212,420,627,0.3028419749498547,0.4861895353002645,5,8,8,0.1178410200662605,19,38,57,343,73,6194.0,1173.0,4.7932098765432105,4.7611940298507465,1889.885448916409,1893.761194029851,1819.935253065605,санкт-петербург,100,first,35.0,санкт-петербург,s384,False,False,140700.0,143143.13159189475,0.0
277928,56.050133,92.97129323443188,113.837830852909,0,7,16,26,0,0,0,0,0,0,0,1,7.5189078009279955,1095286.0,0.4928480856201165,0,4,6,20,0,1,1,1,0,0,0,1,2,4,6,0,1,1,0,1,1,0,2,2,0,0,0,0,0,4,7,13,0.8503511853327885,2.7926353296704884,0,0,0,0.1045717428499092,6,9,18,143,42,3192.0,913.0,6.3,5.9,1970.9929078014184,1971.325,5211.053350971907,красноярский край,100,first,95.0,красноярск,s24294,False,False,49800.0,40707.0300380867,0.23928997645702615
278427,54.71751550000001,20.500476975429397,125.71169779506435,8,117,203,303,0,0,0,0,0,30,58,82,1.1872073625558597,453461.0,0.0562716489276064,5,30,46,68,0,3,4,8,0,10,18,27,0,2,4,3,11,17,2,4,7,2,4,6,3,11,19,30,7,69,111,156,816.3269228396235,0.489571107651854,0,1,1,0.1574976255069087,14,27,34,130,11,1341.0,123.0,4.699186991869919,4.818181818181818,1960.8372093023247,1966.909090909091,1121.7351666604513,калининградская область,100,other,25.0,калининград,s25529,False,False,79700.0,85576.76165934636,0.0
279143,59.929638,30.35911961828839,219.4705078218693,18,405,770,1274,0,8,10,19,4,144,284,465,2.4732992468137938,5381736.0,0.0423699591410009,3,34,61,146,2,19,29,49,1,14,24,38,7,27,52,8,15,22,50,86,139,10,23,49,4,56,97,147,12,261,452,755,0.1002295022227026,0.4021558671795229,0,5,8,0.1002295022227026,25,29,59,391,113,6502.0,2140.0,4.761394101876675,4.872727272727274,1881.312668463612,1881.266055045872,1819.4110487227213,санкт-петербург,10,unknown,35.0,санкт-петербург,s20543,False,False,194100.0,190157.6681723128,0.0
278116,55.362484,86.05943699274168,188.8310350671105,0,2,7,21,0,0,0,0,0,0,1,3,2.137887831537877,558662.0,0.2546463293053524,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,3,12,198.75706406511523,3.4552138448739065,0,0,0,0.1003359678573689,5,9,12,0,0,1949.0,602.0,6.368644067796612,6.394736842105262,1970.890625,1971.6470588235293,4764.46420355967,кемеровская область,10,second,85.0,кемерово,s24265,False,False,26400.0,24370.993880134432,0.0
275938,56.04609145467588,92.90996033698364,667.0583987012633,0,23,80,124,0,0,0,0,0,4,18,33,4.682582612984148,1095286.0,0.2181967514734677,0,24,40,90,0,1,2,2,0,3,8,11,1,2,7,1,2,2,4,4,5,0,1,1,0,3,5,9,0,9,44,66,1.7565768383352096,5.987614834985527,0,0,0,0.1436168976306249,6,12,25,90,21,4345.0,703.0,11.844444444444443,14.142857142857142,2005.0,2010.2857142857144,5207.2401340968945,красноярский край,10,unknown,95.0,красноярск,s2095,False,False,68900.0,66712.29998249286,0.0
279644,56.506878,84.95151823327788,87.77596950984257,5,41,66,121,0,0,0,0,0,7,9,12,2.03146888975007,576624.0,0.1126834514172754,0,19,38,51,0,0,0,0,2,6,7,11,2,4,9,0,0,0,0,2,4,0,0,1,0,1,4,4,3,28,44,84,204.7470996889872,3.060854900322952,0,0,0,0.1694391494613784,10,15,27,223,66,2001.0,692.0,3.811111111111111,4.280701754385965,1951.827777777777,1963.344827586207,4800.345076722609,томская область,10,first,85.0,томск,s32158,False,False,46300.0,34531.091105295345,1.6183342326312502
279191,55.109436,36.582583768734544,125.5196651901558,0,13,19,28,0,1,1,1,0,4,6,7,2.6014215241274323,117419.0,0.2456536946922216,0,4,12,21,0,0,3,5,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4,5,6,0,8,8,11,75.39687810211173,3.1079624107348973,0,0,0,0.2553298150380469,2,5,7,31,9,2463.0,212.0,29.83870967741936,16.666666666666668,1995.903225806452,2013.666666666667,2016.0455589177152,калужская область,10,unknown,35.0,обнинск,s27203,False,False,44600.0,42782.1408849739,0.0
275299,56.06361499599455,92.95842777343152,106.3511039591534,0,7,14,26,0,0,0,0,0,0,0,2,7.795659272639967,1095286.0,0.0413225658328048,2,6,25,35,0,0,0,2,0,1,2,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,5,10,15,1.087100718944528,2.281425388372986,0,0,0,0.0528085513334676,7,15,21,95,31,2670.0,940.0,7.136842105263157,7.612903225806452,1976.684210526316,1980.483870967742,5211.585505322631,красноярский край,110,unknown,95.0,красноярск,s5845,False,False,96600.0,103120.69731041184,0.0
278505,61.77147,34.31310245698586,208.35695377667523,0,33,54,81,0,0,0,0,0,5,8,12,4.66028740941181,280170.0,0.3404792742197845,0,7,16,37,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,1,3,5,0,0,1,1,0,26,41,60,292.54329634289763,92.1765415077308,0,0,0,0.222468522925377,6,10,20,107,35,2782.0,864.0,7.90566037735849,8.4,1991.669811320755,1987.6285714285716,2119.5707790286283,карелия,10,unknown,36.0,петрозаводск,s7312,False,False,35600.0,23382.948885027334,6.1661802650996105
279707,55.67140229999999,37.460282702168605,287.3316346886749,0,11,27,41,0,0,0,0,0,2,2,2,13.370849328625855,12630289.0,0.1337500660669887,0,12,21,49,0,0,0,0,0,1,1,1,0,3,4,0,0,0,0,0,0,1,1,2,0,1,2,2,0,6,18,28,0.5092425612021432,2.0812864855213418,0,0,0,0.211482836505976,6,16,27,95,16,3153.0,808.0,12.010526315789471,16.875,1975.0,1989.0,2085.466468584159,москва,10,other,35.0,москва,s14750,False,False,114500.0,114498.35670077264,0.0
279442,52.278133,104.29445414044922,351.63862587579047,1,60,136,229,0,1,1,1,1,35,57,89,1.4583121027969357,623562.0,0.0642831352856397,2,26,47,77,0,6,11,21,0,0,4,6,0,5,9,4,7,16,4,11,14,0,1,5,0,3,7,13,0,17,50,77,60.19607309904621,2.1318480898088783,0,0,0,0.0672844448790792,9,23,31,218,92,1348.0,399.0,2.8846153846153846,2.5280898876404496,1941.645,1938.0344827586207,5452.319344716804,иркутская область,10,underground,105.0,иркутск,s25636,False,False,48700.0,40336.86562354565,0.14608846652359792
277161,54.985634,73.3065010768141,102.9159263162342,3,41,75,126,0,0,0,0,0,2,8,12,4.3458266263322844,1164815.0,0.1790029298995551,0,11,29,45,0,1,1,3,0,1,3,5,3,3,6,1,2,2,1,1,1,0,3,4,0,3,4,7,3,34,56,95,0.0990906818500106,4.928598366537659,0,0,0,0.0990906818500106,5,15,24,67,14,2586.0,766.0,10.8955223880597,12.285714285714285,2001.2089552238808,2006.2857142857144,4030.804438030306,омская область,10,first,75.0,омск,s32138,False,False,44300.0,37865.85943972869,0.017634611327392313
278590,56.51104,84.97890885664678,176.5116882523029,3,53,94,129,0,0,0,0,0,4,7,13,2.8776179450624326,576624.0,0.2056583192723476,0,3,7,13,0,0,0,0,0,0,0,3,2,4,6,1,1,1,0,0,0,3,5,7,0,0,1,3,2,43,72,89,206.13621866555485,1.4775945731195363,0,0,0,0.0578560238691925,8,17,21,112,36,2682.0,1005.0,6.880434782608695,6.5625,1982.1182795698928,1980.4848484848487,4802.246517554321,томская область,10,unknown,85.0,томск,s2098,False,False,41500.0,38059.802534987946,0.0
275546,50.59724013659793,36.587297373912016,930.0526758674646,6,66,121,173,0,1,3,3,4,18,34,46,0.5763743160834729,384425.0,0.0497751295005386,2,37,65,108,1,4,9,12,0,3,9,11,3,5,9,7,14,22,1,3,4,0,1,2,1,6,9,13,1,26,40,57,552.6745402429177,1.4384071249337431,0,0,0,0.0357271141229328,12,14,27,195,57,3324.0,873.0,5.684491978609628,5.581818181818181,1970.3244680851064,1968.821428571429,1851.2162711769452,белгородская область,10,unknown,35.0,белгород,s17071,False,False,50900.0,62187.8754835625,0.04854844495464819
277322,56.31118000000001,43.99342605325766,141.87570962626828,3,93,163,253,0,0,1,2,1,21,37,55,2.1153482004739312,1252236.0,0.1825283487187686,0,17,52,78,0,1,12,29,0,7,9,15,6,6,9,7,17,26,4,5,6,0,1,10,0,5,12,16,0,55,86,115,0.3934813713514794,2.945519720455024,0,0,0,0.1188124281724729,18,38,47,324,73,2942.0,670.0,4.1358490566037736,4.147540983606556,1948.6802973977688,1951.1935483870968,2477.321733301682,нижегородская область,110,unknown,45.0,нижний новгород,s5666,False,False,68000.0,68623.44530749315,0.0
277602,57.6228,39.88516926480584,431.52914204439566,7,90,165,267,0,0,1,3,5,36,57,107,0.7884142137560616,603961.0,0.0504840826311827,3,32,47,66,1,2,8,13,0,7,10,16,2,3,4,3,10,17,2,5,12,4,5,6,0,4,6,9,1,34,70,99,244.64715335190797,2.5688485068337688,0,0,0,0.1099324016678268,6,18,20,197,51,1494.0,360.0,3.689655172413793,3.6052631578947367,1941.246666666667,1948.2564102564104,2298.295131512054,ярославская область,100,second,35.0,ярославль,s24221,False,False,43700.0,42643.70168100212,0.0
277019,55.35541,86.08271671411532,52.36547109653328,1,70,123,179,0,0,0,0,0,24,33,45,0.4847985130910921,558662.0,0.1741582524430639,0,10,28,47,0,5,7,9,0,5,8,12,1,5,6,2,6,15,0,0,0,1,3,8,1,6,6,9,0,31,55,74,200.10470900658825,1.8190245307012496,0,0,0,0.1543908330668766,6,17,22,163,44,2793.0,858.0,4.748466257668712,4.545454545454546,1958.0552147239264,1955.3636363636365,4765.144077623706,кемеровская область,10,unknown,85.0,кемерово,s18280,False,False,97100.0,104935.55934730783,0.0
278248,56.052331,92.97866375586278,300.5108162892527,1,12,19,24,0,0,0,1,0,2,2,2,7.994473958611205,1095286.0,0.1316527065695693,0,5,11,25,0,1,1,1,0,1,1,1,1,5,7,0,1,2,0,0,0,1,1,1,0,0,0,0,1,6,8,10,1.2754314598806078,2.417141141002233,0,0,0,0.2269625217989851,5,14,20,139,45,3022.0,1269.0,6.4,6.886363636363638,1971.5220588235293,1973.377777777777,5211.670836781324,красноярский край,10,other,95.0,красноярск,s25562,False,False,45500.0,46081.536002586974,0.0
278178,51.7466388,36.19337618890872,366.0704228148794,13,205,287,397,0,0,0,0,2,31,43,59,1.101971438410632,443212.0,0.0526258959331011,4,24,39,50,0,2,3,12,0,13,16,23,2,5,8,6,11,18,1,1,1,4,4,19,1,14,21,23,13,153,211,269,430.675421011478,2.617363680528789,0,0,0,0.033805131423434,13,19,29,191,62,2533.0,961.0,4.98876404494382,5.1186440677966125,1967.055865921788,1965.983333333333,1872.8855645999802,курская область,100,other,35.0,курск,s20658,False,False,60500.0,60679.58134720171,0.0
278874,54.207701,45.09376089914517,319.67042923418234,2,4,4,4,0,0,0,0,0,0,0,0,6.487774503208035,302285.0,0.0389941838354817,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,240.11691628269065,7.639359095846369,0,0,0,0.1154420894172132,1,1,1,8,6,0.0,0.0,6.368644067796612,6.394736842105262,1970.890625,1971.6470588235293,2444.4291077863522,мордовия,10,manylevels,45.0,берсеневка,s24233,False,False,24400.0,24600.336098773263,0.0
276965,51.733646,36.14662173084085,881.256089757782,3,51,112,233,0,0,0,0,0,1,4,17,2.5430780022477384,443212.0,0.2116110085918534,0,15,31,56,0,0,0,2,0,0,3,7,2,4,10,1,1,3,1,1,1,11,15,29,0,2,3,4,2,31,82,162,432.7254888990424,6.124046455333812,0,0,0,0.1959904115678718,9,22,45,134,50,3002.0,897.0,8.17094017094017,7.933333333333334,1991.142857142857,1997.6521739130435,1869.9965327192278,курская область,110,unknown,35.0,курск,s3189,False,False,39700.0,46788.896529876016,0.00011119031109849436
277051,52.253437,104.24632916504166,6087.598060310873,0,5,7,11,0,0,0,0,0,0,0,0,4.731620395447443,623562.0,0.7450133701342218,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,5,64.13107876892646,1.0196367562241302,0,0,1,0.3211564513112307,2,6,21,176,82,2561.0,1089.0,6.986301369863014,7.371794871794871,1989.4829931972788,1993.397435897436,5447.2289935067665,иркутская область,110,unknown,105.0,иркутск,s31088,False,False,26900.0,26756.858515669155,0.0
277799,56.02538000000001,92.795806172115,796.509973483788,0,13,45,57,0,0,0,0,0,1,5,6,5.268365759663658,1095286.0,0.2872459332413898,0,4,23,38,0,0,0,1,0,0,1,4,0,0,1,0,2,2,1,1,1,0,1,1,0,2,6,10,0,10,31,34,1.0520318752050384,0.957445045619905,0,0,0,0.6279435593069037,0,6,15,57,0,1028.0,602.0,6.9230769230769225,6.394736842105262,1974.8113207547167,1971.6470588235293,5198.920303199089,красноярский край,10,third,95.0,красноярск,s25549,False,False,34700.0,36088.68809799664,0.0
